domain,flag_description,dataset
tg-quotidiano.org ,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
gazzettadellasera.com ,scandalistic,bufale.net/home/the-black-list-la-lista-nera-del-web
iocritico.com,scandalistic,bufale.net/home/the-black-list-la-lista-nera-del-web
mafia-capitale.it,scandalistic,bufale.net/home/the-black-list-la-lista-nera-del-web
mondodeglianimali.altervista.org,scandalistic,bufale.net/home/the-black-list-la-lista-nera-del-web
sostenitori.info,scandalistic,bufale.net/home/the-black-list-la-lista-nera-del-web
irresponsabile.com,scandalistic,bufale.net/home/the-black-list-la-lista-nera-del-web
piccolocuore.it,scandalistic,bufale.net/home/the-black-list-la-lista-nera-del-web
aidaa-animaliambiente.blogspot.it,scandalistic,bufale.net/home/the-black-list-la-lista-nera-del-web
thuglifevideos.com,scandalistic,bufale.net/home/the-black-list-la-lista-nera-del-web
gazzettadellasera.com,with political and racial background,bufale.net/home/the-black-list-la-lista-nera-del-web
essere-informati.it,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
grandecocomero.com,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
tgnewsitalia.it,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
nocensura.com,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
tuttiicriminidegliimmigrati.com,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
retenews24.it,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
vnews24.it,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
riscattonazionale.org,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
direttanews.it,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
informatitalia.blogspot.it,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
internapoli.it,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
italianosveglia.com,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
newscronaca.it,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
perdavvero.com,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
socialbuzz.it,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
videoviraliweb.com,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
direttanfo.blogspot.it,clickbait,bufale.net/home/the-black-list-la-lista-nera-del-web
frasideilibri.com,pseudoscience,https://www.butac.it/the-black-list
ilmeteo.it,pseudoscience,https://www.butac.it/the-black-list
nonsiamosoli.net,pseudoscience,https://www.butac.it/the-black-list
cosmofruttariano3m.altervista.org,pseudoscience,https://www.butac.it/the-black-list/
curiosityalive.altervista.org,pseudoscience,https://www.butac.it/the-black-list/
ecocreando.weebly.com,pseudoscience,https://www.butac.it/the-black-list/
guarireoggi.blogspot.it,pseudoscience,https://www.butac.it/the-black-list/
ilrisvegliodellamente.altervista.org,pseudoscience,https://www.butac.it/the-black-list/
paradisefruit.altervista.org,pseudoscience,https://www.butac.it/the-black-list/
thecancermagazine.blogspot.it,pseudoscience,https://www.butac.it/the-black-list/
realscience.altervista.org,pseudoscience,https://www.butac.it/the-black-list/
assis.it,pseudoscience,https://www.butac.it/the-black-list/
medicinenon.it,pseudoscience,https://www.butac.it/the-black-list/
mednat.org,pseudoscience,https://www.butac.it/the-black-list/
vivoinsalute.com,pseudoscience,https://www.butac.it/the-black-list/
24orenotizie.com,pseudojournalism,butac.it/the-black-list
5stellenews.com,pseudojournalism,butac.it/the-black-list
actiionweb.com,pseudojournalism,butac.it/the-black-list
agenews.eu,pseudojournalism,butac.it/the-black-list
all-news.tv,pseudojournalism,butac.it/the-black-list
allnews24.eu,pseudojournalism,butac.it/the-black-list
attaccomirato.com,pseudojournalism,butac.it/the-black-list
blognews24ore.com,pseudojournalism,butac.it/the-black-list
catenaumana.com,pseudojournalism,butac.it/the-black-list
chesuccede.it,pseudojournalism,butac.it/the-black-list
clicknotizie.it,pseudojournalism,butac.it/the-black-list
comedonchisciotte.org,pseudojournalism,butac.it/the-black-list
condividilo.org,pseudojournalism,butac.it/the-black-list
controinformo.info,pseudojournalism,butac.it/the-black-list
corrieredisera.it,pseudojournalism,butac.it/the-black-list
curiosandoonline.com,pseudojournalism,butac.it/the-black-list
divieto.reattivonews.com,pseudojournalism,butac.it/the-black-list
funvideosonline.info,pseudojournalism,butac.it/the-black-list
gazzetta24.com,pseudojournalism,butac.it/the-black-list
gazzettanews24.com,pseudojournalism,butac.it/the-black-list
giornale24ore.com,pseudojournalism,butac.it/the-black-list
il-giornale.info,pseudojournalism,butac.it/the-black-list
giornaleilsole.com,pseudojournalism,butac.it/the-black-list
ilgiornaleitaliano.it,pseudojournalism,butac.it/the-black-list
ilgiornalenews.com,pseudojournalism,butac.it/the-black-list
globo365.info,pseudojournalism,butac.it/the-black-list
guarda.link,pseudojournalism,butac.it/the-black-list
guarda.one,pseudojournalism,butac.it/the-black-list
ilbellocheavanza.com,pseudojournalism,butac.it/the-black-list
ilfattodalweb.com,pseudojournalism,butac.it/the-black-list
il giornale news.com,pseudojournalism,butac.it/the-black-list
ilmeglio-delweb.it,pseudojournalism,butac.it/the-black-list
altervista.org,pseudojournalism,butac.it/the-black-list
il notiziario24.com,pseudojournalism,butac.it/the-black-list
il-quotidiano.info,pseudojournalism,butac.it/the-black-list
imigliori.info,pseudojournalism,butac.it/the-black-list
imigliorivideo.co,pseudojournalism,butac.it/the-black-list
informazionelibera.eu,pseudojournalism,butac.it/the-black-list
interagisco.net,pseudojournalism,butac.it/the-black-list
italiani-informati.com,pseudojournalism,butac.it/the-black-list
iozummo.com,pseudojournalism,butac.it/the-black-list
italiainmovimento.it,pseudojournalism,butac.it/the-black-list
italia.imigliori.org,pseudojournalism,butac.it/the-black-list
italianotizie24.eu,pseudojournalism,butac.it/the-black-list
italiapatriamia.eu,pseudojournalism,butac.it/the-black-list
italiarialzati.com,pseudojournalism,butac.it/the-black-list
kevideo.eu,pseudojournalism,butac.it/the-black-list
repubbica.it,pseudojournalism,butac.it/the-black-list
repubblica.info,pseudojournalism,butac.it/the-black-list
lastnews24h.com,pseudojournalism,butac.it/the-black-list
last-webs.com,pseudojournalism,butac.it/the-black-list
leggimiora.com,pseudojournalism,butac.it/the-black-list
libero-notizie.com,pseudojournalism,butac.it/the-black-list
linktoday.it,pseudojournalism,butac.it/the-black-list
livewebit.com,pseudojournalism,butac.it/the-black-list
lolandesevolante.net,pseudojournalism,butac.it/the-black-list
lonesto.it,pseudojournalism,butac.it/the-black-list
mattino.ch,pseudojournalism,butac.it/the-black-list
messaggiero.com,pseudojournalism,butac.it/the-black-list
morasta.it,pseudojournalism,butac.it/the-black-list
newsitalys.com,pseudojournalism,butac.it/the-black-list
noinvasione.com,pseudojournalism,butac.it/the-black-list
notixonline.com,pseudojournalism,butac.it/the-black-list
notixweb.com,pseudojournalism,butac.it/the-black-list
notizie24h.net,pseudojournalism,butac.it/the-black-list
notizieflash.eu,pseudojournalism,butac.it/the-black-list
notizieregionali.com,pseudojournalism,butac.it/the-black-list
rainews24.live,pseudojournalism,butac.it/the-black-list
rassegnastampa.eu,pseudojournalism,butac.it/the-black-list
reattivonews.com,pseudojournalism,butac.it/the-black-list
repubblica24.com,pseudojournalism,butac.it/the-black-list
ribelli.eu,pseudojournalism,butac.it/the-black-list
rischiocalcolato.it,pseudojournalism,butac.it/the-black-list
rivoluzioneoraomaipiu.com,pseudojournalism,butac.it/the-black-list
robadapazzi.com,pseudojournalism,butac.it/the-black-list
sapereeundovere.com,pseudojournalism,butac.it/the-black-list
saper-link-news.com,pseudojournalism,butac.it/the-black-list
segretodistato.com,pseudojournalism,butac.it/the-black-list
semplicipensieri.com,pseudojournalism,butac.it/the-black-list
siamorimastisoli.com,pseudojournalism,butac.it/the-black-list
signoraggio.it,pseudojournalism,butac.it/the-black-list
silenziefalsita.it,pseudojournalism,butac.it/the-black-list
skytg24news.com,pseudojournalism,butac.it/the-black-list
soloitaliani.com,pseudojournalism,butac.it/the-black-list
sputtaniamotutti.reattivonews.org,pseudojournalism,butac.it/the-black-list
stopeuro.org,pseudojournalism,butac.it/the-black-list
succedenelmondo.com,pseudojournalism,butac.it/the-black-list
supernotizie.net,pseudojournalism,butac.it/the-black-list
thetonicexpress.com,pseudojournalism,butac.it/the-black-list
tg24italia.com,pseudojournalism,butac.it/the-black-list
tg-news24.com,pseudojournalism,butac.it/the-black-list
tg-quotidiano.net,pseudojournalism,butac.it/the-black-list
tgcom24news.com,pseudojournalism,butac.it/the-black-list
tutto24.info,pseudojournalism,butac.it/the-black-list
ultimora24.it,pseudojournalism,butac.it/the-black-list
videoenotizie.it,pseudojournalism,butac.it/the-black-list
vocedelweb.com,pseudojournalism,butac.it/the-black-list
web-news24.com,pseudojournalism,butac.it/the-black-list
webitalia360.com,pseudojournalism,butac.it/the-black-list
webtg24.com,pseudojournalism,butac.it/the-black-list
zona grigia news (zonagrigianews.com),pseudojournalism,butac.it/the-black-list
5ideeinmovimento.blogspot.it,pseudojournalism,butac.it/the-black-list
albainternazionale.blogspot.it,pseudojournalism,butac.it/the-black-list
attivistam5snews.blogspot.it,pseudojournalism,butac.it/the-black-list
benitomussolini.altervista.org,pseudojournalism,butac.it/the-black-list
blogdieles2.altervista.org,pseudojournalism,butac.it/the-black-list
blogdieles.altervista.org,pseudojournalism,butac.it/the-black-list
bloginmovimento.altervista.org,pseudojournalism,butac.it/the-black-list
blogopenyoureyes.altervista.org,pseudojournalism,butac.it/the-black-list
controinformo.altervista.org,pseudojournalism,butac.it/the-black-list
corrieredelmattino.altervista.org,pseudojournalism,butac.it/the-black-list
direttainfo.blogspot.it,pseudojournalism,butac.it/the-black-list
essenzialmentedonna.altervista.org,pseudojournalism,butac.it/the-black-list
europeannews.altervista.org,pseudojournalism,butac.it/the-black-list
facebooknotizia.altervista.org,pseudojournalism,butac.it/the-black-list
ilmessagero.altervista.org,pseudojournalism,butac.it/the-black-list
ilradicale.altervista.org,pseudojournalism,butac.it/the-black-list
informazionebycuriosity.altervista.org,pseudojournalism,butac.it/the-black-list
jedasupport.altervista.org,pseudojournalism,butac.it/the-black-list
lacucinasiciliana.altervista.org,pseudojournalism,butac.it/the-black-list
lapillolarossa15.altervista.org,pseudojournalism,butac.it/the-black-list
newstime24.altervista.org,pseudojournalism,butac.it/the-black-list
nessuna-censura.com,pseudojournalism,butac.it/the-black-list
notiziaitalica.altervista.org,pseudojournalism,butac.it/the-black-list
notiziarioeuropeo.altervista.org,pseudojournalism,butac.it/the-black-list
politicanews.altervista.org,pseudojournalism,butac.it/the-black-list
ripuliamolitalia.altervista.org,pseudojournalism,butac.it/the-black-list
rollingston.altervista.org,pseudojournalism,butac.it/the-black-list
sadefenza.blogspot.it,pseudojournalism,butac.it/the-black-list
siamorimastisoli.today,pseudojournalism,butac.it/the-black-list
tg24h.altervista.org,pseudojournalism,butac.it/the-black-list
tg24notizie.altervista.org,pseudojournalism,butac.it/the-black-list
webnotice.altervista.org,pseudojournalism,butac.it/the-black-list
zapping2017.myblog.it,pseudojournalism,butac.it/the-black-list
centrometeoitaliano.it,meteoterrorism,butac.it/the-black-list
conoscenzealconfine.it,conspiracy,butac.it/the-black-list
disinformazione.it,conspiracy,butac.it/the-black-list
effervescienza.com,conspiracy,butac.it/the-black-list
filosofiaelogos.it,conspiracy,butac.it/the-black-list
ilnavigatorecurioso.it,conspiracy,butac.it/the-black-list
ilpuntosulmistero.it,conspiracy,butac.it/the-black-list
liberamenteservo.com,conspiracy,butac.it/the-black-list
nibiru2012.it,conspiracy,butac.it/the-black-list
terrarealtime.blogspot.com,conspiracy,butac.it/the-black-list
ununiverso.it,conspiracy,butac.it/the-black-list
accademiadellaliberta.blogspot.it,conspiracy,butac.it/the-black-list
alcyonpleiadi.blogspot.it,conspiracy,butac.it/the-black-list
altrarealta.blogspot.it,conspiracy,butac.it/the-black-list
appunti2008.blogspot.it,conspiracy,butac.it/the-black-list
aurorasito.wordpress.com,conspiracy,butac.it/the-black-list
compressamente.blogspot.it,conspiracy,butac.it/the-black-list
controinformoblog.altervista.org,conspiracy,butac.it/the-black-list
cortesovrana.it,conspiracy,butac.it/the-black-list
delta-leveritanascoste.blogspot.it,conspiracy,butac.it/the-black-list
freeondarevolution.blogspot.it,conspiracy,butac.it/the-black-list
ilnuovomondodanielereale.blogspot.it,conspiracy,butac.it/the-black-list
ilsapereepotere.blogspot.it,conspiracy,butac.it/the-black-list
ilsapereepotere2.blogspot.com,conspiracy,butac.it/the-black-list
jhwhinri.blogspot.it,conspiracy,butac.it/the-black-list
laveritadininconaco.altervista.org,conspiracy,butac.it/the-black-list
madreterra.myblog.it,conspiracy,butac.it/the-black-list
mondonews1.blogspot.it,conspiracy,butac.it/the-black-list
neovitruvian.wordpress.com,conspiracy,butac.it/the-black-list
notiziedalpopolo.altervista.org,conspiracy,butac.it/the-black-list
nwonuovoordinemondiale.wordpress.com,conspiracy,butac.it/the-black-list
olivieromannucci.blogspot.it,conspiracy,butac.it/the-black-list
paoloferrarocdd.blogspot.it,conspiracy,butac.it/the-black-list
pianetax.wordpress.com,conspiracy,butac.it/the-black-list
presadicoscienza.altervista.org,conspiracy,butac.it/the-black-list
questaitalia.wordpress.com,conspiracy,butac.it/the-black-list
raggioindaco.wordpress.com,conspiracy,butac.it/the-black-list
sitoaurora.wordpress.com,conspiracy,butac.it/the-black-list
tankerenemymeteo.blogspot.it,conspiracy,butac.it/the-black-list
terrarealtime2.blogspot.com,conspiracy,butac.it/the-black-list
ununiverso.altervista.org,conspiracy,butac.it/the-black-list
veritanwo.altervista.org,conspiracy,butac.it/the-black-list
younetspiegalevele.altervista.org,conspiracy,butac.it/the-black-list
blogdicristian.blogspot.it,conspiracy,butac.it/the-black-list
